Date,Close,High,Low,Open,Volume,MA_5
04/01/2022,143.71241760253906,145.78798930459803,143.03266881925126,144.70416653668696,28400000,145.18309326171874
05/01/2022,137.1194305419922,143.81193646128006,137.03285410456272,143.7328164404052,54618000,144.72776794433594
06/01/2022,137.09207153320312,139.2741441048197,135.9087336140623,136.34664244900424,37348000,142.96021423339843
07/01/2022,136.36505126953125,137.7897432622947,135.12049780917903,137.48817599061857,29760000,141.27765808105468
10/01/2022,138.00965881347656,138.15895417503816,132.53086377051235,134.4352566324702,44408000,139.7181152
11/01/2022,139.07110595703125,139.54883297337483,136.0420998146872,137.35034411747029,28730000,138.45972595214843
12/01/2022,140.75753784179688,141.9294404967946,140.02504742905134,140.4783702161075,26108000,137.53146362304688
13/01/2022,137.92759704589844,142.17031382113908,137.75043499457064,140.8665342,31436000,138.25908508300782
14/01/2022,138.8168182373047,140.07232082607686,136.3466335227671,136.4267406,29662000,138.4261901855469
19/01/2022,134.4735870361328,137.30306172956688,134.37306968151069,135.87388991456638,28648000,138.91654357910156
20/01/2022,132.67318725585938,136.97115074107518,132.3318170208066,135.60169102059876,29908000,138.2093292236328
21/01/2022,129.73126220703125,134.22377601264574,129.46752373899022,131.96259868346377,55652000,136.92974548339845
24/01/2022,130.18161010742188,130.5787136535352,123.90760490884027,125.37856914011597,76622000,134.7244903564453
25/01/2022,126.33101654052734,128.78329685194453,125.8985899276899,128.12743590180497,46960000,133.175293
26/01/2022,128.6180877685547,132.3671620019992,126.53703372214112,130.49511541961544,49130000,130.67813262939453
27/01/2022,128.39117431640625,132.02131030726912,128.31900956615908,130.6792312241268,31950000,129.5070327758789
28/01/2022,132.7164764404297,132.7219586526589,127.8736329072529,129.04204267651795,34362000,128.65063018798827
31/01/2022,134.65969848632812,134.82840181492318,131.58042613665086,133.5236351765011,39986000,129.24767303466797
01/02/2022,136.98904418945312,137.1373372663733,133.7291325897689,136.93978021182596,68644000,130.1432907104492
02/02/2022,147.2957763671875,150.82539473153096,144.83007165755623,150.53031199687234,123200000,132.27489624023437
03/02/2022,142.4091339111328,148.96280731193713,141.98665428742234,145.0121976171074,71518000,136.01043395996095
04/02/2022,142.61119079589844,144.18566414382084,139.84640903651453,142.7619744324609,57998000,138.81402587890625
07/02/2022,138.5386505126953,143.56362208702555,138.23907266305054,143.56362208702555,54974000,140.7929688
08/02/2022,138.7357177734375,139.33385604729077,136.36207147851567,138.36499262195844,54284000,141.56875915527343
09/02/2022,140.9182586669922,141.8463318829213,139.51994528724774,140.29275496580087,40144000,141.9180938720703
10/02/2022,137.96041870117188,140.81129088948327,137.30057895120314,139.03877453098843,39330000,140.64259033203126
11/02/2022,133.64356994628906,138.4943718586001,132.7652616913773,137.94053165428735,39958000,139.75284729003906
14/02/2022,134.8811492919922,135.65146855696324,132.62244716175653,132.62244716175653,34302000,137.95932312011718
15/02/2022,135.9584961,137.45135880950014,135.17523823760737,136.91590911778226,26680000,137.22782287597656
16/02/2022,137.08261108398438,137.42894718548806,134.28199030422422,135.99629781778847,25022000,136.67237854003906
17/02/2022,131.90835571289062,136.4610828,131.84814248998057,135.59472615306703,38950000,135.9052490234375
18/02/2022,129.7825164794922,133.43207557532537,129.5770018418038,132.83193274174764,45620000,134.69483642578126
22/02/2022,129.19583129882812,131.5515578787969,127.61338526044253,129.22020512579672,44990000,133.92262573242186
23/02/2022,126.98091125488281,131.42267296291416,126.92069803114178,131.02209177354695,32786000,132.78556213378906
24/02/2022,132.05960083007812,132.36713620238737,124.3589233079931,124.3589233079931,54456000,130.99004516601562
