Date,Close,High,Low,Open,Volume,MA_5
09/11/2021,30.599531173706055,32.24943430638554,29.907831356248735,32.22148691593365,646746000,32.22148691593365
10/11/2021,29.403783798217773,30.79217735388519,28.72406045944693,29.30097811813441,636206000,30.599531173706055
11/11/2021,30.333038330078125,30.53266422445553,29.721188333490694,30.41089315231929,332172000,30.001657485961914
12/11/2021,30.333038330078125,30.62249569,29.574462596727063,29.953751415289407,413054000,30.112117767333984
15/11/2021,29.968719482421875,30.586558684672315,29.19217792054809,30.494732077656263,384909000,30.16734790802002
16/11/2021,30.146385192871094,30.333034945419044,29.650317051960343,29.703219107444752,264484000,30.127622222900392
17/11/2021,29.206153869628906,30.451815757988463,28.74601751,30.360984817465404,428508000,30.03699303
18/11/2021,31.615629196166992,32.69859461239762,31.262292624753737,32.306333486090914,781711000,29.997467041015625
19/11/2021,32.92317581176758,33.0259834,31.84520016505162,32.182565986384056,533867000,30.25398521
22/11/2021,31.89609718322754,34.58205283204877,31.840202400085218,33.45416997463953,754335000,30.77201271057129
23/11/2021,31.686494827270508,32.29934425081102,30.82211695136058,31.475889889044435,532163000,31.15748825073242
24/11/2021,32.61275863647461,32.79341914298425,30.87003088944136,31.40203282737438,435162000,31.465510177612305
26/11/2021,31.443954467773438,32.64869102574414,31.291241356146536,32.538896588552724,283069000,32.14683113098145
29/11/2021,33.31344985961914,33.34938169182883,31.975960986482058,32.30534436475862,454964000,32.11249618530273
30/11/2021,32.614742279052734,33.29047508326138,31.80426613312406,33.106818101816394,622066000,32.19055099487305
01/12/2021,31.379915237426758,33.23066842858163,31.325011310473666,33.16079139573455,484368000,32.334280014038086
02/12/2021,32.06970215,32.42108649501557,30.970631698136373,31.15930157777207,472890000,32.27296409606934
03/12/2021,30.639219284057617,32.07270388968225,30.077204165452407,31.943928314068653,544325000,32.16435279846191
06/12/2021,29.98436928,30.188010393635505,27.988871413712186,29.827642883464886,658938000,32.00340576171875
07/12/2021,32.370182037353516,32.39214665890669,30.59729473760389,30.902760248148258,593053000,31.33758964538574
08/12/2021,31.77023696899414,32.23342468200651,31.365945895627483,31.942934185854615,475551000,31.288677597045897
09/12/2021,30.436574935913086,32.14857195475035,30.37468329865997,31.67839467,488507000,31.366741943359376
10/12/2021,30.14508819580078,31.250148903888093,29.80867878068913,31.095419803403907,488825000,31.04011650085449
13/12/2021,28.11165428161621,30.24091806471552,28.06673305655488,30.19599683965419,598344000,30.941290283203124
14/12/2021,28.28734779,28.627749897244694,27.20225254192556,27.650465209942464,667035000,30.56674728393555
15/12/2021,30.405630111694336,30.44655863805575,27.78922227506093,28.350237826437468,698297000,29.750180435180663
16/12/2021,28.337257385253906,31.105399050781717,28.043773832727233,31.09741364777603,707366000,29.47725906
17/12/2021,27.752286911010742,28.871322953137728,27.711358386778297,27.93596451634102,713758000,29.05739555358887
20/12/2021,27.670429229736328,28.094683761647232,27.097435615605775,27.25715510319622,461847000,28.57883529663086
21/12/2021,29.024051666259766,29.06897288741433,27.352983381713802,28.324279838766355,524385000,28.490590286254882
22/12/2021,29.348485946655273,29.503215046409085,28.399152043018393,28.840378926185185,395184000,28.637931060791015
23/12/2021,29.58806800842285,30.006334515218413,29.379434556816037,29.702866291785355,343022000,28.426502227783203
27/12/2021,30.89078140258789,31.032532804431597,29.58806756981839,29.608032985065513,403686000,28.676664352416992
28/12/2021,30.26886749267578,31.275100603124315,29.959409332433424,31.25713249472459,420591000,29.304363250732422
29/12/2021,29.94843292236328,30.49447537471948,29.314545314998263,30.219957599311112,343139000,29.824050903320312
30/12/2021,29.534162521362305,30.40363672,29.488243590606505,29.77473948606718,308864000,30.008927154541016
31/12/2021,29.359464645385742,29.97738140497539,29.279604899449346,29.622004297954177,266530000,30.046062469482422
03/01/2022,30.068222045898438,30.65718839576648,29.732810345904568,29.76275846512053,391547000,30.0003418
04/01/2022,29.238677978515625,30.414613344143667,28.299326845991395,30.22394803607981,527154000,29.83582992553711
05/01/2022,27.555633544921875,29.36445891031009,27.4847588,28.898276208088276,498064000,29.62979202270508
06/01/2022,28.12862777709961,28.38817244992483,27.017578941512586,27.59157032025487,454186000,29.151232147216795
07/01/2022,27.19925880432129,28.37220116591778,27.009591180436384,28.091693384069224,409939000,28.870125198364256
10/01/2022,27.35198974609375,27.42086908903126,25.59906606532703,26.534424542018602,594681000,28.438084030151366
11/01/2022,27.768260955810547,28.015827528910936,26.79197578494251,27.27512701669273,404089000,27.89483757019043
12/01/2022,27.949939727783203,28.544894162080126,27.559624105197184,28.017819463880873,383413000,27.600754165649413
13/01/2022,26.52843666,28.43009754522804,26.451570009485632,28.329274682646453,540171000,27.67961540222168
14/01/2022,26.894792556762695,27.149346820456078,26.16407479256996,26.25391724987273,395832000,27.359577178955078
19/01/2022,25.023075103759766,26.496488575055174,25.00810199719987,26.033302835009554,488315000,27.29868392944336
20/01/2022,24.107683181762695,25.534180093180137,24.03580883991224,25.259662338175847,435181000,26.832901000976562
21/01/2022,23.33304214477539,24.779502459137092,23.22223658982807,23.46580850924162,718958000,26.10078544616699
